,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1077,000701,厦门信达,0.01,-92.0,,0.13,,2935.35,-22.95,,04-28
1078,600084,中葡股份,-0.04,-13.04,,-1.85,,-4489.42,-13.44,,04-28
1079,002504,弘高创意,0.17,54.55,,7.39,,7004.53,60.29,,04-28
1080,002734,利民股份,0.22,46.67,,3.69,,2910.62,106.15,,04-28
1081,603222,济民制药,0.04,-50.0,,0.94,,680.23,-38.39,,04-28
1082,600547,山东黄金,0.16,-420.0,,2.26,,22117.2,-422.93,,04-28
1083,000060,中金岭南,-0.02,-171.43,,-0.72,,-5291.26,-190.9,,04-28
1084,002261,拓维信息,0.06,-76.0,,1.9,,6831.29,-36.52,,04-28
1085,002100,天康生物,0.1,-16.67,,4.02,,9655.77,79.68,,04-28
1086,603315,福鞍股份,0.12,-9.77,,1.86,,1196.86,19.92,,04-28
1087,600145,*ST新亿,-0.0,-80.28,,,,-209.73,-21.88,,04-28
1088,002668,奥马电器,0.25,47.06,,2.3,,4181.08,45.7,,04-28
1089,000977,浪潮信息,0.12,-15.84,,3.36,,11953.51,73.11,,04-28
1090,600053,九鼎投资,0.07,411.09,,2.56,,2994.2,410.67,,04-28
1091,000819,岳阳兴长,0.01,-72.55,,0.5,,341.7,-71.36,,04-28
1092,000698,沈阳化工,0.11,-221.84,,2.21,,8667.62,-251.56,,04-28
1093,601158,重庆水务,0.06,-14.29,,2.21,,30443.96,-4.66,,04-28
1094,000541,佛山照明,0.08,-16.96,,2.12,,10777.69,8.34,,04-28
1095,600185,格力地产,0.27,-80.58,,3.89,,15499.79,-80.68,,04-28
1096,603308,应流股份,0.05,25.0,,1.16,,2191.37,27.69,,04-28
1097,600981,汇鸿集团,0.04,426.32,,1.14,,8128.99,1964.37,,04-28
1098,000521,美菱电器,0.07,-2.36,,1.53,,5370.97,-2.28,,04-28
1099,001979,招商蛇口,0.1,0.0,,1.7,,80152.18,51.53,,04-28
1100,601616,广电电气,-0.02,-500.0,,-0.57,,-1420.04,-504.93,,04-28
1101,600884,杉杉股份,0.09,-89.14,,0.66,,4145.39,-87.26,,04-28
1102,000905,厦门港务,0.06,-14.29,,1.22,,3414.73,-14.06,,04-28
1103,002252,上海莱士,0.11,-60.29,,2.89,,31231.98,-17.52,,04-28
1104,002334,英威腾,0.01,-89.27,,0.27,,434.01,-77.91,,04-28
1105,600449,宁夏建材,-0.19,11.76,,-2.22,,-9128.29,12.94,,04-28
1106,600590,泰豪科技,0.03,285.71,,0.5,,1760.62,423.91,,04-28
1107,600021,上海电力,0.16,12.09,,3.2,,33339.1,12.11,,04-28
1108,000626,如意集团,0.82,16.25,,15.82,,16526.38,16.26,,04-28
1109,000426,兴业矿业,-0.0,-123.66,,-0.14,,-373.36,-147.63,,04-28
1110,600019,宝钢股份,0.09,0.0,,1.35,,152852.57,-1.2,,04-28
1111,600062,华润双鹤,0.25,-12.99,,2.94,,18239.58,10.26,,04-28
1112,603598,引力传媒,0.09,-18.18,,2.19,,1231.96,7.33,,04-28
1113,002220,天宝股份,0.04,0.0,,0.94,,2170.22,15.21,,04-28
1114,000803,金宇车城,-0.06,500.0,,-6.78,,-772.36,413.62,,04-28
1115,000652,泰达股份,0.0,-30.43,,0.08,,238.62,-30.1,,04-28
1116,600800,天津磁卡,-0.02,-33.33,,-15.87,,-1307.56,-20.19,,04-28
1117,000534,万泽股份,-0.05,-287.2,,-2.05,,-2659.19,-285.55,,04-28
1118,002435,长江润发,0.03,0.0,,0.66,,581.07,7.17,,04-28
1119,002397,梦洁股份,0.05,-52.0,,2.3,,3253.21,1.81,,04-28
1120,600986,科达股份,0.01,0.0,,0.3,,1166.01,424.99,,04-28
1121,002448,中原内配,0.1,-56.82,,2.73,,5611.38,9.16,,04-28
1122,601222,林洋能源,0.27,22.73,,2.21,,11138.8,40.09,,04-28
1123,601218,吉鑫科技,0.03,81.13,,1.16,,2855.55,81.22,,04-28
1124,002078,太阳纸业,0.06,50.0,,2.01,,14185.84,24.49,,04-28
1125,600280,中央商场,0.04,-77.3,,2.52,,4206.29,-54.99,,04-28
1126,600387,海越股份,-0.11,-2600.0,,-3.75,,-4434.43,-2723.16,,04-28
1127,600456,宝钛股份,-0.12,151.3,,-1.47,,-4975.44,151.51,,04-28
1128,002396,星网锐捷,-0.02,-36.49,,-0.39,,-1011.41,-2.75,,04-28
1129,000782,美达股份,0.02,-71.43,,0.64,,810.34,-78.54,,04-28
1130,002110,三钢闽光,0.08,-124.7,,2.59,,4318.75,-124.59,,04-28
1131,600614,鼎立股份,0.03,-54.84,,1.08,,4906.16,5.43,,04-28
1132,600549,厦门钨业,0.02,-36.54,,0.31,,2068.27,-17.49,,04-28
1133,002053,云南能投,0.15,123.08,,2.11,,4049.26,234.26,,04-28
1134,600255,鑫科材料,-0.02,33.33,,-1.24,,-3958.66,65.04,,04-28
1135,600468,百利电气,0.02,-9.22,,0.74,,1008.41,2.02,,04-28
1136,603128,华贸物流,0.04,-33.33,,1.89,,2894.56,20.97,,04-28
1137,600621,华鑫股份,0.23,139.62,,6.26,,11982.52,139.74,,04-28
1138,600582,天地科技,0.01,-90.69,,0.16,,2142.14,-80.71,,04-28
1139,000901,航天科技,0.02,-300.0,,0.57,,791.2,-481.84,,04-28
1140,002753,永东股份,0.11,-13.18,,1.22,,1046.71,15.76,,04-28
1141,002070,众和股份,-0.01,-74.55,,-0.65,,-457.09,-73.82,,04-28
1142,000825,太钢不锈,-0.1,-3266.67,,-2.59,,-54389.1,-3138.53,,04-28
1143,600609,金杯汽车,-0.01,-1000.0,0.24,-3.86,0.01,-996.54,-1125.54,,04-28
1144,002613,北玻股份,0.0,-31.58,,0.19,,284.53,3.73,,04-28
1145,002175,东方网络,0.01,268.42,,0.38,,322.67,485.0,,04-28
1146,600888,新疆众和,0.02,-43.07,,0.3,,976.15,-42.9,,04-28
1147,603188,亚邦股份,0.26,-63.96,,4.79,,15174.04,-27.91,,04-28
1148,600836,界龙实业,0.01,40.0,,0.25,,219.58,30.94,,04-28
1149,000555,神州信息,0.01,-73.33,,0.39,,1284.62,-46.66,,04-28
1150,600798,宁波海运,0.0,100.0,,0.05,,126.03,156.15,,04-28
1151,000972,中基健康,-0.03,155.26,,-2.05,,-2244.26,155.92,,04-28
1152,600370,三房巷,0.04,23.31,,1.15,,1399.75,23.45,,04-28
1153,002737,葵花药业,0.33,-43.09,,3.86,,9639.37,14.57,,04-28
1154,000900,现代投资,0.12,34.0,,1.74,,12205.6,31.61,,04-28
1155,600479,千金药业,0.06,-7.54,4.78,1.27,-0.01,2096.95,5.77,,04-28
1156,600167,联美控股,0.64,5.56,,10.91,,13456.1,5.56,,04-28
1157,601789,宁波建工,0.11,-9.03,,2.22,,5164.91,-9.03,,04-28
1158,000968,*ST煤气,-0.49,14.71,,-43.8,,-25039.34,14.7,,04-28
1159,601991,大唐发电,0.05,-11.86,,1.51,,68333.1,-11.86,,04-28
1160,002509,天广中茂,0.09,12.5,,1.56,,6460.23,85.07,,04-28
1161,000930,中粮生化,-0.03,-83.16,,-2.18,,-3097.68,-83.12,,04-28
1162,600108,亚盛集团,0.01,-53.69,,0.29,,1348.09,-53.53,,04-28
1163,600689,上海三毛,-0.04,-29.82,1.61,-2.49,,-811.4,-29.27,,04-28
1164,002526,山东矿机,-0.01,-1800.0,,-0.12,,-364.25,-1740.98,,04-28
1165,000813,德展健康,-0.02,-282.73,,-0.89,,-940.64,-282.66,,04-28
1166,000692,惠天热电,0.18,-30.61,,6.64,,9456.19,-30.61,,04-28
1167,600198,大唐电信,-0.17,-0.23,,-3.79,,-15126.6,-0.24,,04-28
1168,000560,昆百大A,0.01,-2.76,,0.44,,1645.2,565.74,,04-28
1169,601137,博威合金,0.12,9.09,,1.24,,2547.03,10.13,,04-28
1170,603398,邦宝益智,0.16,-30.43,,2.73,,1491.52,-9.89,,04-28
1171,600881,亚泰集团,-0.06,-14.29,,-1.4,,-16012.89,19.73,,04-28
1172,600277,亿利洁能,0.01,-35.5,4.44,0.29,0.05,2700.53,-26.61,,04-28
1173,000826,启迪桑德,0.23,20.42,,3.12,,19511.95,20.61,,04-28
1174,600803,新奥股份,0.05,0.0,,1.06,,4550.4,-10.11,,04-28
1175,600756,浪潮软件,0.06,-22.08,,1.31,,1703.21,-21.0,,04-28
1176,002528,英飞拓,-0.05,76.45,,-1.6,,-3893.3,166.63,,04-28
1177,600421,仰帆控股,-0.0,-600.0,,,,-44.64,-679.88,,04-28
1178,600750,江中药业,0.36,71.43,,4.47,,10753.94,68.72,,04-28
1179,002218,拓日新能,0.04,300.91,,1.04,,2725.01,301.14,,04-28
1180,002586,围海股份,0.01,-73.5,,0.24,,387.65,-47.24,,04-28
1181,002637,赞宇科技,0.08,33.33,,1.13,,1330.68,32.81,,04-28
1182,002139,拓邦股份,0.07,16.67,,1.74,,1703.33,31.83,,04-28
1183,000682,东方电子,0.01,5.36,,0.38,,573.57,5.5,,04-28
1184,000828,东莞控股,0.18,7.63,,3.98,,18627.78,7.65,,04-28
1185,600048,保利地产,0.13,8.33,,1.89,,136337.28,5.44,,04-28
1186,002060,粤水电,0.03,1.57,,0.8,,1941.69,1.69,,04-28
1187,002006,精功科技,0.02,300.0,,1.0,,867.29,247.28,,04-28
1188,002676,顺威股份,0.01,-75.0,,0.45,,479.86,-25.78,,04-28
1189,000910,大亚圣象,0.06,24.44,,1.27,,2937.8,22.42,,04-28
1190,600088,中视传媒,-0.03,-200.0,,-0.79,,-908.76,-199.77,,04-28
1191,603616,韩建河山,-0.12,-229.58,,-2.2,,-1824.48,-272.82,,04-28
1192,002492,恒基达鑫,0.03,35.55,,0.69,,772.95,52.96,,04-28
1193,601113,华鼎股份,-0.03,-0.0,,-0.78,,-2107.7,2.7,,04-28
1194,600854,春兰股份,0.12,54.96,,3.24,,6327.46,54.89,,04-28
1195,603936,博敏电子,0.04,-33.33,,0.79,,708.16,-10.76,,04-28
1196,000510,金路集团,0.0,-102.66,,0.19,,140.13,-102.66,,04-28
1197,600983,惠而浦,0.17,13.33,,2.89,,12977.07,14.8,,04-28
1198,603005,晶方科技,0.07,-68.18,,0.97,,1608.95,-67.43,,04-28
1199,600874,创业环保,0.07,34.0,,2.18,,9594.2,34.78,,04-28
1200,002471,中超控股,0.01,-77.07,,0.72,,1235.23,-42.47,,04-28
1201,600216,浙江医药,0.07,-333.33,,0.98,,6472.22,-324.2,,04-28
1202,002348,高乐股份,0.02,-32.26,,0.82,,1004.0,-31.57,,04-28
1203,300507,苏奥传感,0.44,4.76,7.16,6.4,0.5,2220.26,5.64,,04-28
1204,000949,新乡化纤,0.01,-53.57,,0.37,,937.96,-53.38,,04-28
1205,600137,浪莎股份,0.04,825.0,,0.77,,355.92,757.09,,04-28
1206,002323,雅百特,0.05,20.53,,1.85,,1138.98,177.7,,04-28
1207,002798,帝王洁具,,,,,,-210.83,-57.19,,04-28
1208,603018,中设集团,0.4,17.65,,2.31,,4133.12,15.52,,04-28
1209,000620,新华联,0.04,300.0,,1.13,,6700.3,382.8,,04-28
1210,600778,友好集团,0.01,-94.95,,0.12,,187.15,-94.94,,04-28
1211,600801,华新水泥,-0.09,-550.0,,-1.43,,-13640.33,-577.53,,04-28
1212,600770,综艺股份,0.01,27.27,,0.54,,1804.49,22.64,,04-28
1213,600397,安源煤业,-0.14,-15500.0,,-3.97,,-13720.54,-14887.27,,04-28
1214,600303,曙光股份,0.15,,,3.97,,9585.16,8966.38,,04-28
1215,002191,劲嘉股份,0.18,-55.0,,5.57,,23775.63,-10.18,,04-28
1216,002643,万润股份,0.26,225.0,,3.4,,8966.25,279.62,,04-28
1217,600731,湖南海利,0.01,29.81,,0.59,,443.2,29.71,,04-28
1218,002125,湘潭电化,0.0,-105.0,,0.02,,19.08,-105.85,,04-28
1219,600157,永泰能源,0.0,-35.71,,0.25,,5047.93,37.19,,04-28
1220,002248,华东数控,-0.08,14.29,,-2.7,,-2323.54,2.15,,04-28
1221,600510,黑牡丹,0.06,-25.0,,0.92,,6127.29,-1.29,,04-28
1222,300157,恒泰艾普,-0.02,-0.0,,-0.47,,-1091.48,-9.38,,04-28
1223,603519,立霸股份,0.23,-8.0,,2.75,,1828.54,24.12,,04-28
1224,000627,天茂集团,0.24,-1700.0,,11.04,,79373.4,-3989.0,,04-28
1225,603818,曲美家居,0.03,0.0,,1.28,,1569.86,148.91,,04-28
1226,601238,广汽集团,0.3,275.0,,4.85,,192698.02,263.67,,04-28
1227,600573,惠泉啤酒,-0.07,16.67,,-1.66,,-1808.21,27.91,,04-28
1228,600598,北大荒,0.05,-44.83,,1.52,,8619.8,-44.55,,04-28
1229,600054,黄山旅游,0.12,281.58,,1.92,,5779.55,303.7,,04-28
1230,600683,京投发展,0.05,-155.56,,1.8,,3603.58,-154.34,,04-28
1231,600663,陆家嘴,0.19,14.71,,2.64,,34663.13,14.71,,04-28
1232,600688,上海石化,0.11,2020.0,,5.61,,114523.7,2094.95,,04-28
1233,600156,华升股份,-0.03,49.51,,-1.38,,-1226.14,49.62,,04-28
1234,002703,浙江世宝,0.05,6.6,,1.16,,1682.61,3.06,,04-28
1235,002568,百润股份,-0.07,-187.5,,-6.59,,-6357.44,-570.41,,04-28
1236,002785,万里石,0.01,-34.0,,0.42,,263.41,-29.39,,04-28
1237,600993,马应龙,0.19,-13.64,,4.4,,8025.3,8.67,,04-28
1238,601900,南方传媒,0.16,0.0,,4.67,,11087.09,4.87,,04-28
1239,002278,神开股份,-0.04,-233.33,,-1.27,,-1481.09,-240.46,,04-28
1240,002723,金莱特,0.04,-69.43,,1.01,,652.83,-38.95,,04-28
1241,601233,桐昆股份,0.16,45.45,,2.23,,15634.75,53.4,,04-28
1242,600867,通化东宝,0.14,16.67,,6.36,,16156.31,32.46,,04-28
1243,600818,中路股份,0.02,30.77,,1.16,,550.53,34.79,,04-28
1244,002536,西泵股份,0.09,-43.75,,1.71,,2995.33,95.37,,04-28
1245,000488,晨鸣纸业,0.18,260.0,,2.48,,40213.13,318.29,,04-28
1246,600763,通策医疗,0.12,-40.0,,4.42,,3714.5,18.15,,04-28
1247,002418,康盛股份,0.06,500.0,,1.21,,2338.86,852.96,,04-28
1248,603939,益丰药房,0.16,-47.08,,3.64,,5227.55,27.11,,04-28
1249,000848,承德露露,0.32,-29.78,,13.53,,24320.13,5.91,,04-28
1250,002748,世龙实业,0.12,-38.4,,1.55,,1478.68,-19.78,,04-28
1251,600094,大名城,0.07,567.89,,2.89,,14644.48,569.83,,04-28
1252,002084,海鸥卫浴,0.02,,,0.7,,782.67,401.38,,04-28
1253,002007,华兰生物,0.33,28.64,,5.13,,19240.2,28.63,,04-28
1254,600020,中原高速,0.07,-20.57,,1.84,,16223.93,-20.61,,04-28
1255,600558,大西洋,0.02,-45.95,,0.65,,1188.8,-19.24,,04-28
1256,601179,中国西电,0.05,43.22,,1.25,,23253.38,43.06,,04-28
1257,603669,灵康药业,0.1,-28.57,,2.32,,2633.49,-5.21,,04-28
1258,600086,东方金钰,0.09,-80.68,,5.44,,11486.11,-32.23,,04-28
1259,603066,音飞储存,0.09,12.66,,1.22,,889.54,50.01,,04-28
1260,000819,岳阳兴长,0.01,-72.55,,0.5,,341.7,-71.36,,04-28
1261,000698,沈阳化工,0.11,-221.84,,2.21,,8667.62,-251.56,,04-28
1262,601158,重庆水务,0.06,-14.29,,2.21,,30443.96,-4.66,,04-28
1263,000541,佛山照明,0.08,-16.96,,2.12,,10777.69,8.34,,04-28
1264,600185,格力地产,0.27,-80.58,,3.89,,15499.79,-80.68,,04-28
1265,603308,应流股份,0.05,25.0,,1.16,,2191.37,27.69,,04-28
1266,600981,汇鸿集团,0.04,426.32,,1.14,,8128.99,1964.37,,04-28
1267,000521,美菱电器,0.07,-2.36,,1.53,,5370.97,-2.28,,04-28
1268,001979,招商蛇口,0.1,0.0,,1.7,,80152.18,51.53,,04-28
1269,601616,广电电气,-0.02,-500.0,,-0.57,,-1420.04,-504.93,,04-28
1270,600884,杉杉股份,0.09,-89.14,,0.66,,4145.39,-87.26,,04-28
1271,600387,海越股份,-0.11,-2600.0,,-3.75,,-4434.43,-2723.16,,04-28
1272,600456,宝钛股份,-0.12,151.3,,-1.47,,-4975.44,151.51,,04-28
1273,002396,星网锐捷,-0.02,-36.49,,-0.39,,-1011.41,-2.75,,04-28
1274,000782,美达股份,0.02,-71.43,,0.64,,810.34,-78.54,,04-28
1275,002110,三钢闽光,0.08,-124.7,,2.59,,4318.75,-124.59,,04-28
1276,600614,鼎立股份,0.03,-54.84,,1.08,,4906.16,5.43,,04-28
1277,600549,厦门钨业,0.02,-36.54,,0.31,,2068.27,-17.49,,04-28
1278,002053,云南能投,0.15,123.08,,2.11,,4049.26,234.26,,04-28
1279,600019,宝钢股份,0.09,0.0,,1.35,,152852.57,-1.2,,04-28
1280,600062,华润双鹤,0.25,-12.99,,2.94,,18239.58,10.26,,04-28
1281,603598,引力传媒,0.09,-18.18,,2.19,,1231.96,7.33,,04-28
1282,002220,天宝股份,0.04,0.0,,0.94,,2170.22,15.21,,04-28
1283,000803,金宇车城,-0.06,500.0,,-6.78,,-772.36,413.62,,04-28
1284,000652,泰达股份,0.0,-30.43,,0.08,,238.62,-30.1,,04-28
1285,600800,天津磁卡,-0.02,-33.33,,-15.87,,-1307.56,-20.19,,04-28
1286,000534,万泽股份,-0.05,-287.2,,-2.05,,-2659.19,-285.55,,04-28
1287,002435,长江润发,0.03,0.0,,0.66,,581.07,7.17,,04-28
1288,002397,梦洁股份,0.05,-52.0,,2.3,,3253.21,1.81,,04-28
1289,600986,科达股份,0.01,0.0,,0.3,,1166.01,424.99,,04-28
1290,002448,中原内配,0.1,-56.82,,2.73,,5611.38,9.16,,04-28
1291,601222,林洋能源,0.27,22.73,,2.21,,11138.8,40.09,,04-28
1292,601218,吉鑫科技,0.03,81.13,,1.16,,2855.55,81.22,,04-28
1293,002078,太阳纸业,0.06,50.0,,2.01,,14185.84,24.49,,04-28
1294,600280,中央商场,0.04,-77.3,,2.52,,4206.29,-54.99,,04-28
1295,600288,大恒科技,-0.05,363.11,,-1.41,,-2085.27,365.35,,04-28
1296,603609,禾丰牧业,0.08,-11.11,,2.51,,6831.3,40.16,,04-28
1297,000893,东凌国际,0.0,-104.14,,0.05,,221.99,-107.6,,04-28
1298,600332,白云山,0.32,12.01,6.86,4.73,0.58,40931.86,12.1,,04-28
1299,002453,天马精化,0.01,-50.0,,0.47,,567.65,-46.71,,04-28
1300,603788,宁波高发,0.28,33.33,,5.16,,3869.97,43.89,,04-28
1301,002197,证通电子,0.01,0.0,,0.3,,365.8,6.54,,04-28
1302,000153,丰原药业,0.02,8.33,,0.57,,650.07,8.69,,04-28
1303,002630,华西能源,0.05,-40.55,,1.27,,3502.3,18.83,,04-28
1304,600433,冠豪高新,0.01,0.0,,0.45,,1103.43,3.84,,04-28
1305,000088,盐田港,0.04,4.17,,1.35,,7492.82,0.45,,04-28
1306,000916,华北高速,0.05,-21.11,,1.22,,5422.69,-21.36,,04-28
1307,000065,北方国际,0.12,33.33,,1.62,,3172.78,45.27,,04-28
1308,600090,同济堂,0.06,75.76,,4.62,,2152.25,76.23,,04-28
1309,601929,吉视传媒,0.03,-63.56,,1.72,,10458.08,-22.71,,04-28
1310,002022,科华生物,0.11,6.13,,3.28,,5587.38,10.53,,04-28
1311,600562,国睿科技,0.05,0.0,,2.27,,2351.53,70.22,,04-28
1312,600255,鑫科材料,-0.02,33.33,,-1.24,,-3958.66,65.04,,04-28
1313,600468,百利电气,0.02,-9.22,,0.74,,1008.41,2.02,,04-28
1314,603128,华贸物流,0.04,-33.33,,1.89,,2894.56,20.97,,04-28
1315,600621,华鑫股份,0.23,139.62,,6.26,,11982.52,139.74,,04-28
1316,600582,天地科技,0.01,-90.69,,0.16,,2142.14,-80.71,,04-28
1317,000901,航天科技,0.02,-300.0,,0.57,,791.2,-481.84,,04-28
1318,000831,*ST五稀,-0.02,-626.67,,-0.74,,-1547.4,-624.29,,04-28
1319,002004,华邦健康,0.08,-69.23,,1.88,,17221.12,-8.94,,04-28
1320,000705,浙江震元,0.02,21.57,,0.65,,827.83,21.57,,04-28
1321,000797,中国武夷,0.04,-42.86,,1.13,,1654.28,-36.5,,04-28
1322,600707,彩虹股份,-0.07,-34.34,,-3.1,,-4770.14,-34.68,,04-28
1323,000777,中核科技,0.03,-37.01,,1.07,,1226.86,-37.0,,04-28
1324,601177,杭齿前进,0.02,85.71,,0.58,,935.42,84.86,,04-28
1325,002484,江海股份,0.06,8.76,,1.21,,2067.19,8.86,,04-28
1326,600894,广日股份,0.13,2.47,,1.71,,11080.15,2.53,,04-28
1327,002471,中超控股,0.01,-77.07,,0.72,,1235.23,-42.47,,04-28
1328,600216,浙江医药,0.07,-333.33,,0.98,,6472.22,-324.2,,04-28
1329,002348,高乐股份,0.02,-32.26,,0.82,,1004.0,-31.57,,04-28
1330,300507,苏奥传感,0.44,4.76,7.16,6.4,0.5,2220.26,5.64,,04-28
1331,000949,新乡化纤,0.01,-53.57,,0.37,,937.96,-53.38,,04-28
1332,600137,浪莎股份,0.04,825.0,,0.77,,355.92,757.09,,04-28
1333,002323,雅百特,0.05,20.53,,1.85,,1138.98,177.7,,04-28
1334,002798,帝王洁具,,,,,,-210.83,-57.19,,04-28
1335,603018,中设集团,0.4,17.65,,2.31,,4133.12,15.52,,04-28
1336,000620,新华联,0.04,300.0,,1.13,,6700.3,382.8,,04-28
1337,600778,友好集团,0.01,-94.95,,0.12,,187.15,-94.94,,04-28
1338,600801,华新水泥,-0.09,-550.0,,-1.43,,-13640.33,-577.53,,04-28
1339,000488,晨鸣纸业,0.18,260.0,,2.48,,40213.13,318.29,,04-28
1340,600763,通策医疗,0.12,-40.0,,4.42,,3714.5,18.15,,04-28
1341,002418,康盛股份,0.06,500.0,,1.21,,2338.86,852.96,,04-28
1342,603939,益丰药房,0.16,-47.08,,3.64,,5227.55,27.11,,04-28
1343,000848,承德露露,0.32,-29.78,,13.53,,24320.13,5.91,,04-28
1344,002748,世龙实业,0.12,-38.4,,1.55,,1478.68,-19.78,,04-28
1345,600510,黑牡丹,0.06,-25.0,,0.92,,6127.29,-1.29,,04-28
1346,300157,恒泰艾普,-0.02,-0.0,,-0.47,,-1091.48,-9.38,,04-28
1347,603519,立霸股份,0.23,-8.0,,2.75,,1828.54,24.12,,04-28
1348,000627,天茂集团,0.24,-1700.0,,11.04,,79373.4,-3989.0,,04-28
1349,603818,曲美家居,0.03,0.0,,1.28,,1569.86,148.91,,04-28
1350,601238,广汽集团,0.3,275.0,,4.85,,192698.02,263.67,,04-28
1351,600573,惠泉啤酒,-0.07,16.67,,-1.66,,-1808.21,27.91,,04-28
1352,600598,北大荒,0.05,-44.83,,1.52,,8619.8,-44.55,,04-28
1353,600054,黄山旅游,0.12,281.58,,1.92,,5779.55,303.7,,04-28
1354,600683,京投发展,0.05,-155.56,,1.8,,3603.58,-154.34,,04-28
1355,600663,陆家嘴,0.19,14.71,,2.64,,34663.13,14.71,,04-28
1356,600688,上海石化,0.11,2020.0,,5.61,,114523.7,2094.95,,04-28
1357,600156,华升股份,-0.03,49.51,,-1.38,,-1226.14,49.62,,04-28
1358,002703,浙江世宝,0.05,6.6,,1.16,,1682.61,3.06,,04-28
1359,002568,百润股份,-0.07,-187.5,,-6.59,,-6357.44,-570.41,,04-28
1360,002785,万里石,0.01,-34.0,,0.42,,263.41,-29.39,,04-28
1361,600993,马应龙,0.19,-13.64,,4.4,,8025.3,8.67,,04-28
1362,601900,南方传媒,0.16,0.0,,4.67,,11087.09,4.87,,04-28
1363,002278,神开股份,-0.04,-233.33,,-1.27,,-1481.09,-240.46,,04-28
1364,002723,金莱特,0.04,-69.43,,1.01,,652.83,-38.95,,04-28
1365,601233,桐昆股份,0.16,45.45,,2.23,,15634.75,53.4,,04-28
1366,600867,通化东宝,0.14,16.67,,6.36,,16156.31,32.46,,04-28
1367,600818,中路股份,0.02,30.77,,1.16,,550.53,34.79,,04-28
1368,002536,西泵股份,0.09,-43.75,,1.71,,2995.33,95.37,,04-28
1369,002237,恒邦股份,0.04,-71.43,,0.77,,3531.75,-42.72,,04-28
1370,000421,南京公用,0.11,-25.96,,2.77,,6402.51,-25.94,,04-28
1371,002167,东方锆业,-0.02,-66.67,,-1.38,,-1427.22,-37.91,,04-28
1372,600463,空港股份,0.01,-66.67,,0.12,,161.61,-78.85,,04-28
1373,600094,大名城,0.07,567.89,,2.89,,14644.48,569.83,,04-28
1374,002084,海鸥卫浴,0.02,,,0.7,,782.67,401.38,,04-28
1375,002007,华兰生物,0.33,28.64,,5.13,,19240.2,28.63,,04-28
1376,600020,中原高速,0.07,-20.57,,1.84,,16223.93,-20.61,,04-28
1377,600558,大西洋,0.02,-45.95,,0.65,,1188.8,-19.24,,04-28
1378,601179,中国西电,0.05,43.22,,1.25,,23253.38,43.06,,04-28
1379,603669,灵康药业,0.1,-28.57,,2.32,,2633.49,-5.21,,04-28
1380,603315,福鞍股份,0.12,-9.77,,1.86,,1196.86,19.92,,04-28
1381,600145,*ST新亿,-0.0,-80.28,,,,-209.73,-21.88,,04-28
1382,002668,奥马电器,0.25,47.06,,2.3,,4181.08,45.7,,04-28
1383,002033,丽江旅游,0.1,-35.2,,1.98,,4106.63,-2.44,,04-28
1384,600483,福能股份,0.1,20.05,,1.92,,14677.49,40.09,,04-28
1385,601898,中煤能源,-0.02,-1800.0,,-0.27,,-22308.2,-1573.56,,04-28
1386,600622,嘉宝集团,0.17,-25.89,,2.37,,10400.58,-9.6,,04-28
1387,601699,潞安环能,0.01,-67.74,,0.12,,2115.56,-70.38,,04-28
1388,000833,贵糖股份,-0.01,-189.29,,-0.22,,-576.76,-274.1,,04-28
1389,000707,双环科技,0.01,-10.0,,0.35,,502.37,-8.34,,04-28
1390,002476,宝莫股份,0.03,45.79,,1.66,,1698.09,46.09,,04-28
1391,600215,长春经开,-0.04,36.42,,-0.85,,-2053.58,36.32,,04-28
1392,603299,井神股份,0.01,,,0.32,,629.63,-60.91,,04-28
1393,600976,健民集团,0.15,-11.76,,2.33,,2307.63,-9.56,,04-28
1394,002382,蓝帆医疗,0.19,11.76,,3.7,,4460.34,9.55,,04-28
1395,601369,陕鼓动力,0.06,0.0,,1.65,,10187.0,-0.23,,04-28
1396,600268,国电南自,-0.18,5.88,,-6.09,,-11533.33,5.94,,04-28
1397,603328,依顿电子,0.24,26.32,,2.68,,11825.3,27.47,,04-28
1398,002352,鼎泰新材,0.03,-62.5,,0.48,,345.72,-45.19,,04-28
1399,000905,厦门港务,0.06,-14.29,,1.22,,3414.73,-14.06,,04-28
1400,002252,上海莱士,0.11,-60.29,,2.89,,31231.98,-17.52,,04-28
1401,002334,英威腾,0.01,-89.27,,0.27,,434.01,-77.91,,04-28
1402,600449,宁夏建材,-0.19,11.76,,-2.22,,-9128.29,12.94,,04-28
1403,600590,泰豪科技,0.03,285.71,,0.5,,1760.62,423.91,,04-28
1404,600021,上海电力,0.16,12.09,,3.2,,33339.1,12.11,,04-28
1405,000626,如意集团,0.82,16.25,,15.82,,16526.38,16.26,,04-28
1406,000426,兴业矿业,-0.0,-123.66,,-0.14,,-373.36,-147.63,,04-28
1407,000977,浪潮信息,0.12,-15.84,,3.36,,11953.51,73.11,,04-28
1408,600053,九鼎投资,0.07,411.09,,2.56,,2994.2,410.67,,04-28
1409,000819,岳阳兴长,0.01,-72.55,,0.5,,341.7,-71.36,,04-28
1410,000698,沈阳化工,0.11,-221.84,,2.21,,8667.62,-251.56,,04-28
1411,601158,重庆水务,0.06,-14.29,,2.21,,30443.96,-4.66,,04-28
1412,000541,佛山照明,0.08,-16.96,,2.12,,10777.69,8.34,,04-28
