code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
600100,同方股份,电脑设备,北京,4.21,219788.2,296389.91,5772543.5,2827106.0,479233.41,926650.19,3.13,1.672,7.69,1.83,19970627
000555,神州信息,软件服务,深圳,162.54,25807.32,91781.2,776123.44,581470.56,13098.17,111757.22,1.22,0.087,3.59,7.84,19940408
600060,海信电器,家用电器,山东,14.88,130848.13,130848.13,2003988.63,1761531.25,133770.94,225880.67,1.73,0.5660000000000001,9.65,1.75,19970422
600010,包钢股份,普钢,内蒙,1656.56,1574202.38,3256073.75,14007774.0,3220140.5,5292775.5,1442332.5,0.44,0.001,1.45,1.93,20010309
600037,歌华有线,影视音像,北京,28.64,116835.2,139177.78,1404000.13,824579.75,387647.41,654772.06,4.7,0.29100000000000004,8.4,1.99,20010208
002262,恩华药业,化学制药,江苏,35.45,52488.71,63071.69,275347.63,186003.91,25503.2,38918.4,0.62,0.273,3.1,6.23,20080723
300375,鹏翎股份,汽车配件,天津,35.31,7783.25,18583.41,149041.75,87048.93,37267.85,35527.4,1.91,0.526,6.44,3.85,20140127
603199,九华旅游,旅游服务,安徽,51.93,7294.43,11068.0,106592.42,23649.21,68685.65,33329.37,3.01,0.595,8.56,4.81,20150326
300294,博雅生物,生物制药,江西,83.05,13776.99,26738.48,221663.47,100671.99,33730.4,118967.92,4.45,0.395,7.21,9.11,20120308
601579,会稽山,红黄药酒,浙江,48.8,24800.0,49736.0,243681.75,116842.61,77140.4,52831.93,1.06,0.139,3.82,3.56,20140825
000758,中色股份,铅锌,北京,64.81,196913.45,196937.84,2191368.75,1423249.75,300860.22,92220.67,0.47,0.063,2.44,3.34,19970416
600969,郴电国际,水力发电,湖南,36.97,26432.17,26432.17,1036224.38,457941.69,424397.41,234206.59,8.86,0.22,11.84,1.37,20040408
600398,海澜之家,服饰,江苏,13.7,153121.95,449275.78,2198319.75,1686419.0,244886.05,201740.47,0.45,0.395,1.91,5.66,20001228
300079,数码视讯,通信设备,北京,56.13,120777.74,137779.39,389415.13,250707.84,36120.51,61530.71,0.45,0.07200000000000001,2.39,3.38,20100430
600499,科达洁能,专用机械,广东,21.17,137747.34,141146.44,817633.94,468158.59,187559.8,98485.43,0.7,0.191,2.94,2.75,20021010
600354,敦煌种业,种植业,甘肃,0.0,44780.21,52780.21,294876.47,177219.0,65852.4,90224.49,1.71,-0.196,1.98,4.04,20040115
000573,粤宏远Ａ,区域地产,广东,138.98,62217.32,62275.55,323009.53,240308.59,6397.06,55476.16,0.89,0.028999999999999998,2.44,3.27,19940815
600175,美都能源,综合类,浙江,523.65,144803.31,357648.88,1759375.0,923069.13,17576.06,647854.44,1.81,0.005,3.0,1.77,19990408
603866,桃李面包,食品,辽宁,53.36,4501.25,45012.6,208461.73,84963.68,78442.46,52761.78,1.17,0.42,4.02,11.15,20151222
601519,大智慧,软件服务,上海,0.0,198770.0,198770.0,269401.97,177175.06,7188.31,111038.15,0.56,-0.115,1.24,6.41,20110128
600630,龙头股份,纺织,上海,66.73,42486.16,42486.16,247974.27,199146.98,32115.4,93279.71,2.2,0.11900000000000001,4.05,3.91,19930209
002239,奥特佳,汽车配件,江苏,48.66,58052.42,109651.2,708626.25,350470.63,86563.8,235307.02,2.15,0.162,3.73,4.23,20080522
300305,裕兴股份,塑料,江苏,53.65,15137.26,29079.0,142355.84,102120.25,33354.46,59894.68,2.06,0.12300000000000001,4.69,2.81,20120329
002143,印纪传媒,影视音像,四川,55.95,22486.58,110614.63,324486.72,287026.81,959.42,-1656.23,-0.01,0.235,1.61,16.29,20070720
603899,晨光文具,文教休闲,上海,33.54,22400.0,92000.0,298689.75,201196.47,71730.67,27234.76,0.3,0.272,2.38,7.68,20150127
002477,雏鹰农牧,农业综合,河南,18.01,190141.44,313515.97,1318781.25,691326.88,166921.06,54896.3,0.18,0.145,1.51,3.47,20100915
002390,信邦制药,中成药,贵州,68.01,73317.45,170489.56,1054373.25,568404.31,145806.98,388606.72,2.28,0.076,3.65,2.84,20100416
603067,振华股份,化工原料,湖北,61.93,5500.0,22000.0,98250.61,38107.15,54382.4,16483.48,0.75,0.209,4.32,6.0,20160913
600018,上港集团,港口,上海,20.57,2275518.0,2317367.5,10219767.0,2286303.5,3529528.5,868022.13,0.37,0.126,2.54,2.04,20061026
300424,航新科技,航空,广东,189.02,7128.27,13307.0,98257.75,56041.36,27203.28,30312.88,2.28,0.151,6.27,9.07,20150422
300181,佐力药业,中成药,浙江,54.62,39937.1,60862.48,203138.81,111115.52,46665.7,41195.2,0.68,0.094,2.15,4.8,20110222
601958,金钼股份,小金属,陕西,0.0,322660.44,322660.44,1635339.38,672115.13,268282.13,675335.19,2.09,-0.03,3.93,1.97,20080417
002689,远大智能,运输设备,辽宁,108.04,94208.21,96222.35,254128.97,154739.63,54384.11,13292.22,0.14,0.036000000000000004,1.46,5.3,20120717
600081,东风科技,汽车配件,上海,39.8,31356.0,31356.0,430385.56,248784.41,112681.86,1522.9,0.05,0.19399999999999998,3.49,4.43,19970703
600881,亚泰集团,水泥,吉林,132.3,189473.2,259994.56,5337560.0,2814107.25,1250107.88,614238.31,2.36,0.019,4.41,1.17,19951115
600282,南钢股份,普钢,江苏,34.98,387575.25,396207.25,3387237.25,835699.06,2227327.5,61409.66,0.15,0.037000000000000005,1.63,1.58,20000919
600558,大西洋,钢加工,四川,80.33,82872.46,89760.47,266631.72,131837.0,43462.73,44795.98,0.5,0.032,2.04,2.51,20010227
600059,古越龙山,红黄药酒,浙江,51.19,80852.4,80852.4,426989.81,268959.81,110743.72,188044.94,2.33,0.1,4.77,2.15,19970516
000596,古井贡酒,白酒,安徽,25.26,38359.91,50360.0,876256.88,509965.34,194176.69,129493.85,2.57,0.856,10.32,4.19,19960927
600666,奥瑞德,元器件,重庆,160.4,49669.83,76707.89,573570.0,171744.56,93379.18,125088.15,1.63,0.087,2.84,9.78,19930712
002527,新时达,电器仪表,上海,51.98,36731.32,62017.12,455393.41,269667.38,42888.0,126144.17,2.03,0.146,4.25,3.57,20101224
002597,金禾实业,化工原料,安徽,18.06,55430.28,56459.83,379148.88,212620.66,128652.6,48897.53,0.87,0.419,3.79,3.99,20110707
000753,漳州发展,汽车服务,福建,489.54,81935.53,88414.65,436820.0,324941.31,28302.99,17653.11,0.2,0.005,1.49,3.37,19970626
300416,苏试试验,电器仪表,江苏,120.24,6092.0,12560.0,63036.69,39102.67,19639.25,14014.37,1.12,0.156,3.59,10.45,20150122
000048,康达尔,饲料,深圳,466.76,38198.1,39076.87,193947.34,116289.7,32948.51,4406.85,0.11,0.037000000000000005,1.89,18.47,19941101
300149,量子高科,食品,广东,115.43,42126.87,42210.0,76106.9,47450.21,14136.49,8022.81,0.19,0.076,1.75,10.01,20101222
601099,太平洋,证券,云南,116.24,647881.63,681631.63,3641902.75,0.0,21964.14,506989.31,0.74,0.021,1.67,2.98,20071228
002299,圣农发展,农业综合,福建,56.05,90025.59,111090.0,1129295.63,266626.13,761053.0,395571.63,3.56,0.221,4.93,5.03,20091021
002174,游族网络,互联网,福建,49.91,27971.34,86131.5,418890.41,123742.67,71658.05,18850.5,0.22,0.272,2.74,9.9,20070925
002407,多氟多,化工原料,河南,40.22,47566.58,62810.53,441391.19,215002.59,139550.02,122997.7,1.96,0.39899999999999997,3.71,8.63,20100518
600038,中直股份,航空,黑龙江,70.49,39265.0,58947.67,1883172.38,1527311.5,247825.63,423271.94,7.18,0.297,11.18,3.74,20001218
002385,大北农,饲料,北京,41.0,238220.05,410066.91,1431999.13,705298.94,359629.84,112279.32,0.27,0.09,2.14,3.43,20100409
002698,博实股份,化工机械,黑龙江,189.52,52058.37,68170.0,211789.0,165601.97,19094.93,18826.45,0.28,0.045,2.54,6.76,20120911
002276,万马股份,电气设备,浙江,78.0,92264.71,93928.54,500886.91,385860.78,61661.36,79064.36,0.84,0.11,3.15,5.45,20090710
600518,康美药业,中成药,广东,24.02,439742.91,494722.38,4795528.0,3787977.5,481678.19,1132259.5,2.29,0.4,5.59,3.07,20010319
600743,华远地产,区域地产,北京,23.39,234610.09,234610.09,2388938.75,2294790.75,8663.11,4000.0,0.02,0.13,2.46,1.98,19960909
600279,重庆港九,港口,重庆,72.43,69295.85,69295.85,713400.31,142876.02,364725.97,210796.75,3.04,0.05,4.63,1.57,20000731
000088,盐 田 港,港口,深圳,44.66,194212.77,194220.0,798735.38,148797.61,15749.17,71086.15,0.37,0.081,2.92,2.49,19970728
600375,*ST星马,汽车整车,安徽,0.0,55574.05,55574.05,950849.13,457289.75,299710.91,266488.34,4.8,-0.366,4.34,1.66,20030401
600199,金种子酒,白酒,安徽,246.72,55577.5,55577.5,316657.63,211698.8,39721.44,70080.28,1.26,0.019,4.02,2.39,19980812
300261,雅本化学,农药化肥,江苏,258.63,47158.94,53697.44,187092.94,74219.06,79435.05,26101.53,0.49,0.023,1.88,6.39,20110906
601168,西部矿业,铜,青海,279.11,238300.0,238300.0,2915407.0,1024954.31,429637.75,526249.19,2.21,0.013000000000000001,4.74,1.52,20070712
000919,金陵药业,化学制药,江苏,33.02,50315.28,50400.0,404171.56,261384.72,96523.81,46626.55,0.93,0.218,4.9,2.94,19991118
600372,中航电子,航空,北京,131.74,175916.3,175916.3,1703478.75,1220303.88,287136.41,127452.61,0.72,0.073,3.27,5.85,20010706
002665,首航节能,电气设备,北京,107.86,154054.45,197112.98,452239.59,238346.52,51793.69,6510.23,0.03,0.044000000000000004,1.42,6.72,20120327
002340,格林美,小金属,深圳,60.54,233297.2,291086.97,1800772.38,890653.13,376617.47,281948.84,0.97,0.059000000000000004,2.3,3.11,20100122
002536,西泵股份,汽车配件,河南,45.96,30403.47,33380.78,273526.38,132938.09,114272.38,109553.42,3.28,0.155,5.35,2.67,20110111
000623,吉林敖东,中成药,吉林,13.92,80692.95,89443.84,1961690.25,332169.94,175528.69,406529.53,4.55,0.937,19.12,1.36,19961028
000546,金圆股份,水泥,吉林,44.17,27364.75,59523.55,445436.81,147090.38,237869.41,61619.05,1.04,0.134,3.24,3.64,19931215
600738,兰州民百,百货,甘肃,43.38,36819.85,36886.76,203489.06,118241.25,32922.73,39990.56,1.08,0.109,3.31,2.85,19960802
600561,江西长运,公路,江西,35260.15,23706.4,23706.4,596255.44,161580.47,232409.16,47893.71,2.02,0.0,6.41,2.2,20020716
002497,雅化集团,化工原料,四川,42.46,77719.0,96000.0,298372.31,84243.55,52196.1,36482.51,0.38,0.083,2.34,3.01,20101109
002588,史丹利,农药化肥,山东,18.11,71133.86,116508.71,618861.0,307503.16,160968.77,31213.15,0.27,0.324,3.34,3.51,20110610
300090,盛运环保,环境保护,安徽,95.24,78697.56,131995.3,1059204.25,465188.44,96745.57,216609.2,1.64,0.062,3.94,2.98,20100625
601139,深圳燃气,供气供热,深圳,19.19,218148.45,221165.88,1634553.25,419664.31,624070.5,247214.95,1.12,0.244,3.42,2.74,20091225
600401,海润光伏,半导体,江苏,130.18,472493.5,472493.5,1687063.75,735330.5,616652.13,125456.07,0.27,0.009000000000000001,1.06,2.2,20030924
002446,盛路通信,通信设备,广东,49.55,16912.88,44830.01,300668.06,148286.88,12699.46,155578.75,3.47,0.281,5.37,5.19,20100713
000156,华数传媒,影视音像,浙江,44.89,99362.43,143335.19,1301653.25,778288.44,230792.3,621420.31,4.34,0.20600000000000002,6.62,2.79,20000906
603909,合诚股份,建筑施工,福建,100.23,2500.0,10000.0,64437.16,51286.96,9292.0,21493.56,2.15,0.35,5.48,9.67,20160628
300335,迪森股份,供气供热,广东,76.79,20534.51,36187.66,206030.81,116430.45,37100.55,32039.77,0.89,0.12,2.68,6.87,20120710
600125,铁龙物流,铁路,辽宁,35.36,130552.18,130552.18,679855.31,386485.25,232429.22,15779.55,0.12,0.09699999999999999,3.75,1.82,19980511
603898,好莱客,家居用品,广东,73.66,8723.4,29990.0,131007.82,73522.49,44406.15,30684.18,1.02,0.24,3.23,10.56,20150217
002444,巨星科技,轻工机械,浙江,40.47,93140.78,107524.77,704605.38,471484.31,70822.3,192773.61,1.79,0.23,4.8,3.77,20100713
600496,精工钢构,钢加工,安徽,36.06,151044.52,151044.52,934759.81,688616.75,84632.99,33653.21,0.22,0.063,2.39,1.89,20020605
600361,华联综超,超市连锁,北京,0.0,66580.78,66580.78,1160039.88,835904.06,69347.55,167024.27,2.51,-0.106,4.22,1.61,20011129
000157,中联重科,工程机械,湖南,0.0,626556.88,766413.25,9363665.0,7421983.0,770930.31,1262737.63,1.65,-0.109,4.87,0.93,20001012
000027,深圳能源,火力发电,深圳,15.75,396449.16,396449.16,5804956.5,1507593.38,1950760.75,431999.91,1.09,0.215,5.28,1.28,19930903
600310,桂东电力,水力发电,广西,41.35,82777.5,82777.5,1098213.63,372501.41,289991.28,27668.49,0.33,0.136,3.21,3.51,20010228
603599,广信股份,农药化肥,安徽,33.69,13648.0,37648.0,325198.41,175410.5,102354.96,84564.82,2.25,0.267,6.15,2.92,20150513
000606,*ST易桥,化学制药,青海,360.09,46932.39,76579.93,198777.86,39910.75,44495.85,123906.17,1.62,0.02,2.65,4.22,19961004
600869,智慧能源,电气设备,青海,47.82,198008.67,221935.28,1479839.63,1022077.19,210705.02,208183.13,0.94,0.1,2.5,3.58,19950206
000059,华锦股份,石油加工,辽宁,7.87,139997.09,159944.25,3075091.0,1006547.0,1462664.5,620242.94,3.88,0.5660000000000001,6.12,1.46,19970130
600624,复旦复华,综合类,上海,131.05,58331.19,68471.2,188898.98,81447.21,25782.64,33057.53,0.48,0.034,1.57,5.66,19930105
600066,宇通客车,汽车整车,河南,19.92,190348.42,221393.92,2558588.0,1803329.38,386336.47,127876.86,0.58,0.5579999999999999,4.87,4.57,19970508
300298,三诺生物,医疗保健,湖南,64.58,25065.89,33835.53,131157.36,73989.34,23638.57,41472.06,1.23,0.17,3.52,5.68,20120319
600377,宁沪高速,路桥,江苏,14.34,379798.13,503774.75,3621352.75,522337.94,169347.48,1044666.19,2.07,0.31,3.97,2.23,20010116
300170,汉得信息,软件服务,上海,54.63,64170.16,86247.02,218135.34,162542.25,30375.65,40537.87,0.47,0.122,2.24,5.95,20110201
000089,深圳机场,机场,深圳,34.33,205076.95,205076.95,1224413.25,261807.09,772042.06,280072.47,1.37,0.129,5.06,1.75,19980420
600754,锦江股份,酒店餐饮,上海,49.57,44724.07,95793.64,4290231.0,962723.19,676653.13,448209.75,4.68,0.37,9.88,3.13,19961011
601555,东吴证券,证券,江苏,32.31,259100.0,300000.0,7994786.5,0.0,78764.75,1165201.38,3.88,0.21,6.35,2.08,20111212
600171,上海贝岭,半导体,上海,187.84,67380.77,67380.77,206193.84,155622.97,8293.62,80176.53,1.19,0.040999999999999995,2.73,5.66,19980924
002395,双象股份,塑料,江苏,107.19,17878.63,17880.59,119440.47,79761.17,29288.23,42231.48,2.36,0.113,4.57,5.28,20100429
000848,承德露露,软饮料,河北,19.61,97808.39,97856.27,215760.0,152089.16,24632.8,1730.84,0.02,0.27899999999999997,1.84,5.95,19971113
600629,华建集团,建筑施工,上海,37.38,34799.98,35906.01,395804.34,331455.13,12647.38,18878.18,0.53,0.263,2.34,8.4,19930209
600562,国睿科技,通信设备,江苏,100.45,32764.58,47873.12,238686.02,221185.16,12601.82,49526.9,1.03,0.18,3.22,10.84,20030128
600082,海泰发展,园区开发,天津,0.0,63242.48,64611.57,346471.75,333008.0,3975.53,41259.05,0.64,-0.051,2.67,2.46,19970620
600892,大晟文化,综合类,深圳,133.49,6289.93,13986.59,235636.63,90889.42,1264.81,157581.86,11.27,0.253,11.1,6.09,19960315
300251,光线传媒,影视音像,北京,49.55,275162.16,293360.84,872124.81,371383.78,3148.95,138081.59,0.47,0.11,2.36,4.6,20110803
600039,四川路桥,建筑施工,四川,18.2,301973.28,301973.28,5883886.0,2856781.25,250891.17,114290.11,0.38,0.11900000000000001,2.88,1.5,20030325
002018,华信国际,农药化肥,安徽,92.76,227782.75,227782.75,674414.56,542278.19,20999.51,9448.99,0.04,0.047,1.29,6.72,20040713
000025,特 力Ａ,汽车服务,深圳,543.55,19388.16,29728.16,116732.95,33120.48,13270.74,56419.26,1.9,0.06,2.98,21.78,19930621
002285,世联行,房产服务,深圳,43.62,169710.81,204496.91,692928.13,586866.0,16542.25,57203.75,0.28,0.099,1.78,4.86,20090828
600600,青岛啤酒,啤酒,山东,20.48,69591.35,135098.28,3079830.0,1378966.13,973662.31,407508.47,3.02,0.7909999999999999,12.58,2.58,19930827
600391,成发科技,航空,四川,204.27,33012.94,33012.94,522575.84,319573.44,154441.47,101153.42,3.06,0.095,5.21,7.45,20011212
601628,中国人寿,保险,北京,29.33,2082353.0,2826470.5,258904608.0,0.0,1832500.0,5497800.0,1.95,0.36,10.44,2.07,20070109
300112,万讯自控,电器仪表,深圳,210.4,13535.34,26658.82,92376.24,38355.96,22239.92,32354.55,1.21,0.036000000000000004,2.66,5.67,20100827
600315,上海家化,日用化工,上海,25.35,67107.29,67403.21,834240.5,652692.25,21165.43,115039.22,1.71,0.552,9.04,3.1,20010315
002124,天邦股份,饲料,浙江,16.82,30711.77,63667.98,207046.06,87835.25,67785.18,4534.51,0.07,0.319,1.94,5.53,20070403
603198,迎驾贡酒,白酒,安徽,28.56,16640.0,80000.0,517403.69,363619.5,127857.63,126300.05,1.58,0.413,4.99,4.73,20150528
601333,广深铁路,铁路,深圳,22.13,565223.69,708353.69,3151401.0,577059.19,2280038.75,1156273.75,1.63,0.096,3.89,1.09,20061222
600208,新湖中宝,全国地产,浙江,59.03,763663.38,859934.38,9667175.0,7732529.5,22585.35,766128.0,0.89,0.036000000000000004,2.47,1.72,19990623
300167,迪威视讯,通信设备,深圳,0.0,30020.25,30024.0,107349.32,70374.86,3966.84,29839.55,0.99,-0.046,2.28,6.55,20110125
600218,全柴动力,农用机械,安徽,32.31,36875.5,36875.5,331876.22,226039.55,80030.3,104427.4,2.83,0.165,5.01,2.13,19981203
000597,东北制药,化学制药,辽宁,802.08,43854.98,47465.51,970373.19,496320.5,322348.63,177760.27,3.75,0.006999999999999999,4.83,2.2,19960523
600462,九有股份,元器件,深圳,9433.37,53378.0,53378.0,39251.8,28979.85,1899.93,64306.44,1.2,0.0,0.53,15.9,20030903
600862,中航高科,航空,江苏,428.15,63792.85,139304.91,825830.94,584531.13,105106.72,144466.98,1.04,0.015,2.4,5.27,19940520
600543,莫高股份,红黄药酒,甘肃,188.95,32112.0,32112.0,125934.86,60459.2,28331.76,46593.48,1.45,0.039,3.4,4.34,20040324
000931,中 关 村,区域地产,北京,0.0,66797.85,67484.7,311008.72,195517.67,51308.3,100740.56,1.49,-0.02,1.25,6.73,19990712
600866,*ST星湖,食品,广东,0.0,55039.35,64539.35,186283.88,79461.57,80378.38,76112.06,1.18,-0.027999999999999997,1.6,3.96,19940818
600827,百联股份,超市连锁,上海,16.25,154277.75,178416.81,4211038.5,1635138.63,1218597.5,292002.88,1.64,0.4,9.12,1.38,19940204
002191,劲嘉股份,广告包装,深圳,19.58,130277.84,131549.59,636392.88,237852.2,165036.52,24595.76,0.19,0.268,3.21,3.26,20071205
300138,晨光生物,食品,河北,43.02,16984.65,26211.02,192845.27,124787.11,47077.48,91781.49,3.5,0.195,5.64,2.97,20101105
300491,通合科技,电气设备,河北,169.28,2000.0,8000.0,49575.05,31019.15,15885.26,19861.28,2.48,0.235,4.88,16.27,20151231
600276,恒瑞医药,化学制药,江苏,41.01,234309.16,234776.3,1273278.38,1027403.19,156802.48,43544.82,0.19,0.56,4.71,9.74,20001018
002651,利君股份,专用机械,四川,110.73,37843.1,100250.0,240931.13,174538.69,24820.14,33509.53,0.33,0.047,1.85,5.64,20120106
002184,海得控制,软件服务,上海,270.41,13438.62,23939.34,192564.88,156746.61,20512.24,55348.13,2.31,0.042,4.62,4.96,20071116
600637,东方明珠,影视音像,上海,25.59,160184.7,262653.88,3559254.5,2389812.5,254674.84,1198642.75,4.56,0.48700000000000004,9.62,2.59,19930316
600111,北方稀土,小金属,内蒙,722.54,363306.59,363306.59,1588967.38,1072948.63,223970.3,15597.85,0.04,0.009000000000000001,2.27,5.48,19970924
600461,洪城水业,水务,江西,23.96,59400.0,78959.35,752175.44,196185.52,182774.75,169626.94,2.15,0.17300000000000001,3.86,2.14,20040601
002153,石基信息,软件服务,北京,75.35,48916.07,106678.88,564640.5,339054.78,34654.82,161450.38,1.51,0.165,4.44,5.58,20070813
002181,粤 传 媒,出版业,广东,0.0,114086.52,116105.82,456240.44,234606.8,68943.7,127783.57,1.1,-0.07200000000000001,3.27,2.52,20071116
000882,华联股份,百货,北京,99.63,188468.69,222608.64,1148469.75,359474.34,3202.99,346308.0,1.56,0.021,2.81,1.46,19980616
000038,深大通,广告包装,深圳,87.42,3773.13,32673.58,653405.25,412716.5,6742.93,447563.34,13.7,0.5,14.96,3.15,19940808
600415,小商品城,商品城,浙江,38.85,544321.44,544321.44,2566228.5,1060919.38,518149.94,146848.05,0.27,0.1,1.77,4.62,20020509
000692,惠天热电,供气供热,辽宁,40.87,53278.58,53283.3,424872.84,152702.0,196735.36,38082.96,0.71,0.075,2.63,2.34,19970227
000061,农 产 品,农业综合,深圳,321.6,169152.66,169696.41,1681369.75,316689.84,323725.72,262531.09,1.55,0.019,2.82,4.36,19970110
002592,八菱科技,汽车配件,广西,73.05,12877.49,28333.11,260376.8,123010.8,25211.0,119789.11,4.23,0.22399999999999998,7.09,4.62,20111111
000887,中鼎股份,橡胶,安徽,31.56,111372.28,121469.5,1022017.19,681277.06,154880.61,218135.47,1.8,0.41,4.9,5.01,19981203
600177,雅戈尔,服饰,浙江,5.97,222661.17,255817.67,6443841.0,2766229.5,421272.56,488559.69,1.91,1.31,8.88,1.61,19981119
